cust_code,total_visit,total_spend,cust_week,recency,weekly_frequency,weekly_monetory,avg_bastket_size,basket_sen_la,basket_sen_mm,basket_sen_um,basket_sen_xx,customer_sen_la,customer_sen_mm,customer_sen_up,customer_sen_xx,basket_type_ss,basket_type_tu,basket_type_fs,basket_type_xx,basket_dominant_fr,basket_dominant_gr,basket_dominant_mi,basket_dominant_nf,basket_dominant_xx
CUST0000196837,1,1.89,36,241,0.027777777777777776,0.0525,1.89,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000403903,1,1.48,18,118,0.055555555555555552,0.082222222222222224,1.48,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000993893,1,1.65,18,116,0.055555555555555552,0.09166666666666666,1.65,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000631502,1,0.57,18,116,0.055555555555555552,0.031666666666666662,0.57,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000224606,1,0.53,18,114,0.055555555555555552,0.029444444444444447,0.53,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000637232,1,1.8900000000000001,18,114,0.055555555555555552,0.10500000000000001,1.8900000000000001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000747324,1,14.88,18,115,0.055555555555555552,0.82666666666666666,14.88,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000969941,1,6.3,18,119,0.055555555555555552,0.35,6.3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000011068,1,7.42,18,118,0.055555555555555552,0.41222222222222221,7.42,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000959198,1,40.359999999999992,18,115,0.055555555555555552,2.2422222222222219,40.359999999999992,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000242019,1,1.04,18,117,0.055555555555555552,0.057777777777777782,1.04,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000598721,1,0.33,18,117,0.055555555555555552,0.018333333333333333,0.33,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000483413,1,4.48,18,115,0.055555555555555552,0.24888888888888891,4.48,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000118687,1,30.6,18,115,0.055555555555555552,1.7000000000000002,30.6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000259310,1,0.03,18,117,0.055555555555555552,0.0016666666666666666,0.03,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CUST0000961774,1,2.07,18,119,0.055555555555555552,0.11499999999999999,2.07,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000498685,1,2.04,18,117,0.055555555555555552,0.11333333333333334,2.04,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000162259,1,0.97000000000000008,18,117,0.055555555555555552,0.053888888888888896,0.97000000000000008,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000981050,1,2.4,18,116,0.055555555555555552,0.13333333333333333,2.4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000197181,1,24.209999999999997,18,115,0.055555555555555552,1.3449999999999998,24.209999999999997,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000158844,1,3.8600000000000003,18,117,0.055555555555555552,0.21444444444444447,3.8600000000000003,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000378448,1,1.32,18,116,0.055555555555555552,0.073333333333333334,1.32,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000956874,1,4.16,18,118,0.055555555555555552,0.23111111111111113,4.16,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000899455,1,27.72,115,799,0.0086956521739130436,0.24104347826086955,27.72,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000975587,1,2.21,115,794,0.0086956521739130436,0.019217391304347825,2.21,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000794594,1,12.629999999999999,115,799,0.0086956521739130436,0.10982608695652173,12.629999999999999,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000785097,1,2.51,115,799,0.0086956521739130436,0.021826086956521738,2.51,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000267678,1,5.77,115,798,0.0086956521739130436,0.050173913043478256,5.77,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
CUST0000671816,1,5.18,115,798,0.0086956521739130436,0.04504347826086956,5.18,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000209963,1,2.75,115,795,0.0086956521739130436,0.02391304347826087,2.75,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000283843,1,2.39,115,799,0.0086956521739130436,0.020782608695652176,2.39,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000361925,1,38.750000000000007,115,798,0.0086956521739130436,0.33695652173913049,38.750000000000007,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000278767,1,0.34,115,798,0.0086956521739130436,0.002956521739130435,0.34,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000380195,1,6.8900000000000006,115,796,0.0086956521739130436,0.059913043478260875,6.8900000000000006,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000468744,1,5.62,115,794,0.0086956521739130436,0.0488695652173913,5.62,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000150376,1,2.86,115,798,0.0086956521739130436,0.024869565217391303,2.86,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000434982,1,14.57,115,794,0.0086956521739130436,0.12669565217391304,14.57,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000414096,1,26.280000000000005,115,798,0.0086956521739130436,0.22852173913043483,26.280000000000005,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000472952,1,0.89,115,799,0.0086956521739130436,0.0077391304347826087,0.89,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000650540,1,0.99,115,793,0.0086956521739130436,0.0086086956521739134,0.99,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000844253,1,21.7,115,796,0.0086956521739130436,0.18869565217391304,21.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000195728,1,0.47,115,793,0.0086956521739130436,0.00408695652173913,0.47,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000512636,1,5.78,70,483,0.014285714285714285,0.082571428571428573,5.78,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000916399,1,33.38,70,483,0.014285714285714285,0.47685714285714287,33.38,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000820678,1,0.86,70,482,0.014285714285714285,0.012285714285714285,0.86,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000331936,1,1.21,70,478,0.014285714285714285,0.017285714285714286,1.21,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000525038,1,0.86,70,480,0.014285714285714285,0.012285714285714285,0.86,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000291914,1,1.3,70,484,0.014285714285714285,0.018571428571428572,1.3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000007993,1,0.67,70,478,0.014285714285714285,0.0095714285714285727,0.67,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000533768,1,2.1,70,480,0.014285714285714285,0.030000000000000002,2.1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000848416,1,13.76,70,478,0.014285714285714285,0.19657142857142856,13.76,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000175152,1,1.37,70,479,0.014285714285714285,0.019571428571428573,1.37,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000701078,1,2.48,70,478,0.014285714285714285,0.035428571428571427,2.48,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000453862,1,0.8,70,482,0.014285714285714285,0.011428571428571429,0.8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000804019,1,1.92,70,481,0.014285714285714285,0.027428571428571427,1.92,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000610713,1,1.59,70,484,0.014285714285714285,0.022714285714285715,1.59,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000228766,1,1.17,70,482,0.014285714285714285,0.016714285714285713,1.17,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000047918,1,6.55,70,480,0.014285714285714285,0.093571428571428569,6.55,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000665178,1,4.8900000000000006,70,483,0.014285714285714285,0.069857142857142868,4.8900000000000006,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST0000287110,1,1.9900000000000002,70,480,0.014285714285714285,0.028428571428571432,1.9900000000000002,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000562256,1,2.22,70,484,0.014285714285714285,0.031714285714285716,2.22,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000668844,1,11.45,35,235,0.028571428571428571,0.32714285714285712,11.45,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000371351,1,4.47,35,237,0.028571428571428571,0.1277142857142857,4.47,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000406633,1,11.709999999999999,35,234,0.028571428571428571,0.33457142857142852,11.709999999999999,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000876544,1,3.26,35,239,0.028571428571428571,0.093142857142857138,3.26,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUST0000343746,1,4.24,35,238,0.028571428571428571,0.12114285714285715,4.24,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000481562,1,8.41,35,233,0.028571428571428571,0.2402857142857143,8.41,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000692133,1,0.01,35,236,0.028571428571428571,0.00028571428571428574,0.01,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
CUST0000007429,1,1.5,35,239,0.028571428571428571,0.042857142857142858,1.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000325300,1,11.159999999999998,35,239,0.028571428571428571,0.31885714285714278,11.159999999999998,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000464810,1,2.84,35,239,0.028571428571428571,0.081142857142857142,2.84,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000588824,1,2.63,35,238,0.028571428571428571,0.075142857142857136,2.63,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000668156,1,0.75,35,239,0.028571428571428571,0.021428571428571429,0.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000123385,1,0.67,35,236,0.028571428571428571,0.019142857142857145,0.67,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000362506,1,1.76,35,233,0.028571428571428571,0.050285714285714288,1.76,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000943970,1,4.84,35,239,0.028571428571428571,0.13828571428571429,4.84,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000850907,1,0.98,35,234,0.028571428571428571,0.028,0.98,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000597745,1,0.46,35,233,0.028571428571428571,0.013142857142857144,0.46,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000026502,1,9.9,68,465,0.014705882352941176,0.14558823529411766,9.9,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000276706,1,8.47,68,468,0.014705882352941176,0.12455882352941178,8.47,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000618490,1,9.53,68,465,0.014705882352941176,0.1401470588235294,9.53,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000653390,1,19.22,68,464,0.014705882352941176,0.28264705882352942,19.22,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000189501,1,1.54,68,467,0.014705882352941176,0.022647058823529412,1.54,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000339520,1,0.62,68,468,0.014705882352941176,0.0091176470588235289,0.62,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000105648,1,0.92,68,470,0.014705882352941176,0.013529411764705884,0.92,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000438951,1,9.94,68,464,0.014705882352941176,0.1461764705882353,9.94,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000381534,1,5.2200000000000006,68,464,0.014705882352941176,0.076764705882352957,5.2200000000000006,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000605752,1,33.87,68,470,0.014705882352941176,0.49808823529411761,33.87,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000844859,1,9.52,68,467,0.014705882352941176,0.13999999999999999,9.52,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000816813,1,8.28,68,464,0.014705882352941176,0.12176470588235293,8.28,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000565431,1,54.59,68,464,0.014705882352941176,0.80279411764705888,54.59,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000428117,1,7.43,68,466,0.014705882352941176,0.10926470588235293,7.43,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000127838,1,41.5,68,466,0.014705882352941176,0.61029411764705888,41.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000670073,1,0.92,68,465,0.014705882352941176,0.013529411764705884,0.92,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000061537,1,0.8,34,227,0.029411764705882353,0.023529411764705882,0.8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000342556,1,2.7,34,231,0.029411764705882353,0.079411764705882362,2.7,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000425485,1,1.8900000000000001,34,231,0.029411764705882353,0.055588235294117654,1.8900000000000001,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000667603,1,0.32,34,227,0.029411764705882353,0.0094117647058823539,0.32,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000430866,1,7,34,230,0.029411764705882353,0.20588235294117646,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000277178,1,0.57,34,231,0.029411764705882353,0.016764705882352939,0.57,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000130292,1,10.870000000000001,34,230,0.029411764705882353,0.31970588235294123,10.870000000000001,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST0000476745,1,0.98,34,228,0.029411764705882353,0.028823529411764706,0.98,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000990110,1,1.67,34,232,0.029411764705882353,0.04911764705882353,1.67,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000723889,1,1.81,34,230,0.029411764705882353,0.053235294117647061,1.81,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000882175,1,0.03,34,229,0.029411764705882353,0.00088235294117647051,0.03,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000581411,1,40.970000000000006,34,229,0.029411764705882353,1.205,40.970000000000006,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000053659,1,36.809999999999995,34,227,0.029411764705882353,1.0826470588235293,36.809999999999995,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
CUST0000653806,1,5.71,34,231,0.029411764705882353,0.16794117647058823,5.71,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000888511,1,2.24,34,230,0.029411764705882353,0.065882352941176475,2.24,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000141947,1,0.37,34,232,0.029411764705882353,0.01088235294117647,0.37,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000890945,1,6.32,34,231,0.029411764705882353,0.18588235294117647,6.32,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000209644,1,2.83,34,230,0.029411764705882353,0.08323529411764706,2.83,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000765701,1,6.38,34,228,0.029411764705882353,0.18764705882352942,6.38,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000891327,1,0.57,34,227,0.029411764705882353,0.016764705882352939,0.57,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CUST0000165142,1,50.08,34,232,0.029411764705882353,1.4729411764705882,50.08,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000895635,1,0.67,17,110,0.058823529411764705,0.039411764705882354,0.67,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000878324,1,60.64,17,111,0.058823529411764705,3.5670588235294116,60.64,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000169105,1,0.85,17,110,0.058823529411764705,0.049999999999999996,0.85,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000668727,1,1.22,17,113,0.058823529411764705,0.071764705882352939,1.22,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000944853,1,0.69,17,113,0.058823529411764705,0.040588235294117647,0.69,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000363007,1,1.77,17,113,0.058823529411764705,0.10411764705882354,1.77,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000162076,1,0.43,17,107,0.058823529411764705,0.025294117647058825,0.43,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000456243,1,3.01,17,107,0.058823529411764705,0.17705882352941174,3.01,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000295013,1,0.63,17,107,0.058823529411764705,0.037058823529411762,0.63,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000113531,1,39.17,17,107,0.058823529411764705,2.3041176470588236,39.17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000168428,1,3.97,17,111,0.058823529411764705,0.2335294117647059,3.97,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000859448,1,16.2,17,108,0.058823529411764705,0.95294117647058818,16.2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CUST0000981616,1,0.34,17,112,0.058823529411764705,0.02,0.34,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
CUST0000123905,1,0.39,17,107,0.058823529411764705,0.022941176470588236,0.39,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000069958,1,0.8,17,111,0.058823529411764705,0.047058823529411764,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000166396,1,2.18,17,108,0.058823529411764705,0.12823529411764706,2.18,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000173386,1,1.02,17,107,0.058823529411764705,0.06,1.02,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000016683,1,9.3,17,108,0.058823529411764705,0.54705882352941182,9.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000174096,1,2.29,65,444,0.015384615384615385,0.035230769230769232,2.29,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000818732,1,0.36,65,447,0.015384615384615385,0.0055384615384615381,0.36,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000108442,1,2,65,449,0.015384615384615385,0.030769230769230771,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000822749,1,0.75,65,444,0.015384615384615385,0.011538461538461539,0.75,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000603325,1,9.8999999999999986,65,446,0.015384615384615385,0.15230769230769228,9.8999999999999986,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000541811,1,1.37,65,449,0.015384615384615385,0.02107692307692308,1.37,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000108302,1,0.67,65,449,0.015384615384615385,0.010307692307692308,0.67,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000117906,1,4.12,65,444,0.015384615384615385,0.063384615384615386,4.12,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000569552,1,4.12,65,449,0.015384615384615385,0.063384615384615386,4.12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000466859,1,2.01,65,446,0.015384615384615385,0.030923076923076921,2.01,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000480809,1,2.5999999999999996,65,447,0.015384615384615385,0.039999999999999994,2.5999999999999996,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
CUST0000717888,1,1.21,65,446,0.015384615384615385,0.018615384615384614,1.21,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000783161,1,4.16,65,443,0.015384615384615385,0.064,4.16,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000947830,1,1.75,65,447,0.015384615384615385,0.026923076923076925,1.75,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000344164,1,1.41,65,448,0.015384615384615385,0.021692307692307691,1.41,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000879318,1,8.7,65,447,0.015384615384615385,0.13384615384615384,8.7,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
CUST0000474891,1,0.25,65,447,0.015384615384615385,0.0038461538461538464,0.25,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000233295,1,1.55,65,448,0.015384615384615385,0.023846153846153847,1.55,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000480592,1,3.44,76,524,0.013157894736842105,0.045263157894736838,3.44,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000020599,1,0.27,76,522,0.013157894736842105,0.0035526315789473684,0.27,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CUST0000741350,1,5.07,76,524,0.013157894736842105,0.066710526315789484,5.07,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000684249,1,12.28,76,524,0.013157894736842105,0.16157894736842104,12.28,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000833105,1,6.4899999999999993,76,525,0.013157894736842105,0.085394736842105259,6.4899999999999993,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST0000196373,1,1.25,76,523,0.013157894736842105,0.016447368421052631,1.25,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000322279,1,0.79,76,522,0.013157894736842105,0.010394736842105264,0.79,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
CUST0000609744,1,1.02,76,525,0.013157894736842105,0.013421052631578948,1.02,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000051508,1,4.12,76,526,0.013157894736842105,0.054210526315789473,4.12,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000178601,1,0.58,76,522,0.013157894736842105,0.0076315789473684207,0.58,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CUST0000589531,1,2.73,76,521,0.013157894736842105,0.035921052631578944,2.73,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000148189,1,0.67,76,523,0.013157894736842105,0.0088157894736842109,0.67,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CUST0000641333,1,1.54,76,522,0.013157894736842105,0.020263157894736844,1.54,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000537149,1,1.12,76,520,0.013157894736842105,0.014736842105263159,1.12,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000919062,1,4,76,525,0.013157894736842105,0.052631578947368418,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
CUST0000298212,1,4.92,38,254,0.026315789473684209,0.12947368421052632,4.92,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000170204,1,23.7,38,257,0.026315789473684209,0.62368421052631573,23.7,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000492490,1,0.98,38,255,0.026315789473684209,0.025789473684210525,0.98,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000557808,1,17,38,255,0.026315789473684209,0.44736842105263158,17,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000636010,1,9.14,38,256,0.026315789473684209,0.2405263157894737,9.14,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST0000243546,1,4.5,38,254,0.026315789473684209,0.11842105263157894,4.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CUST0000975718,1,0.86,38,260,0.026315789473684209,0.022631578947368419,0.86,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000909214,1,1.19,38,257,0.026315789473684209,0.031315789473684207,1.19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CUST0000524616,1,0.51,38,254,0.026315789473684209,0.013421052631578948,0.51,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000688494,1,2.06,38,256,0.026315789473684209,0.054210526315789473,2.06,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000219959,1,2.59,38,257,0.026315789473684209,0.0681578947368421,2.59,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
CUST0000724424,1,0.98,38,255,0.026315789473684209,0.025789473684210525,0.98,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000881252,1,17,38,258,0.026315789473684209,0.44736842105263158,17,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000205748,1,88.189999999999984,38,259,0.026315789473684209,2.32078947368421,88.189999999999984,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000887319,1,10.829999999999998,38,258,0.026315789473684209,0.285,10.829999999999998,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000508722,1,23.289999999999996,38,257,0.026315789473684209,0.61289473684210516,23.289999999999996,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000761859,1,1.54,38,257,0.026315789473684209,0.040526315789473688,1.54,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
